Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_QName,Geo_FIPS,Geo_AREALAND,Geo_AREAWATR,Geo_PLACESE,Geo_ZCTA3,ACS23_5yr_B25001001,ACS23_5yr_B25001001s,ACS23_5yr_B25003001,ACS23_5yr_B25003002,ACS23_5yr_B25003003,ACS23_5yr_B25003001s,ACS23_5yr_B25003002s,ACS23_5yr_B25003003s,ACS23_5yr_B25008001,ACS23_5yr_B25008002,ACS23_5yr_B25008003,ACS23_5yr_B25008001s,ACS23_5yr_B25008002s,ACS23_5yr_B25008003s,ACS23_5yr_B25008B001,ACS23_5yr_B25008B002,ACS23_5yr_B25008B003,ACS23_5yr_B25008B001s,ACS23_5yr_B25008B002s,ACS23_5yr_B25008B003s,ACS23_5yr_B25008D001,ACS23_5yr_B25008D002,ACS23_5yr_B25008D003,ACS23_5yr_B25008D001s,ACS23_5yr_B25008D002s,ACS23_5yr_B25008D003s,ACS23_5yr_B25008H001,ACS23_5yr_B25008H002,ACS23_5yr_B25008H003,ACS23_5yr_B25008H001s,ACS23_5yr_B25008H002s,ACS23_5yr_B25008H003s,ACS23_5yr_B25008I001,ACS23_5yr_B25008I002,ACS23_5yr_B25008I003,ACS23_5yr_B25008I001s,ACS23_5yr_B25008I002s,ACS23_5yr_B25008I003s
"ACSSF","ca","140","00",,,,"06","037",,,"403703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403703","Census Tract 4037.03",,,"Census Tract 4037.03, Los Angeles County, California","06037403703","2159660","0",,,1587,93.93939,1510,1271,239,98.18182,104.8485,50.90909,4576,3963,613,393.9394,438.1818,157.5758,77,33,44,55.15152,16.36364,51.51515,731,731,0,184.8485,184.8485,8.484848,1781,1414,367,264.2424,246.6667,140,1863,1649,214,438.7879,422.4243,133.3333
"ACSSF","ca","140","00",,,,"06","037",,,"403721",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403721","Census Tract 4037.21",,,"Census Tract 4037.21, Los Angeles County, California","06037403721","1897377","1687",,,1860,189.697,1808,1072,736,184.2424,124.8485,160,5529,3375,2154,498.1818,296.9697,487.2727,454,22,432,286.6667,22.42424,284.8485,779,759,20,159.3939,158.7879,18.78788,1433,784,649,250.9091,149.697,238.1818,2990,1949,1041,396.9697,284.8485,278.7879
"ACSSF","ca","140","00",,,,"06","037",,,"403722",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403722","Census Tract 4037.22",,,"Census Tract 4037.22, Los Angeles County, California","06037403722","1803301","0",,,1739,85.45454,1633,621,1012,80.60606,79.39394,95.15151,5435,1967,3468,393.9394,258.1818,446.6667,238,0,238,163.0303,11.51515,163.0303,724,488,236,147.2727,133.3333,84.24242,760,532,228,178.7879,140.6061,87.87878,3520,843,2677,377.5757,196.3636,395.1515
"ACSSF","ca","140","00",,,,"06","037",,,"403801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403801","Census Tract 4038.01",,,"Census Tract 4038.01, Los Angeles County, California","06037403801","1882745","0",,,2152,172.7273,2110,1043,1067,178.7879,118.7879,197.5758,5605,2896,2709,411.5151,334.5454,453.3333,569,168,401,210.303,87.87878,214.5455,655,357,298,174.5455,107.2727,146.6667,999,801,198,139.3939,136.3636,82.42424,3230,1570,1660,374.5454,336.3636,362.4243
"ACSSF","ca","140","00",,,,"06","037",,,"403802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403802","Census Tract 4038.02",,,"Census Tract 4038.02, Los Angeles County, California","06037403802","1303921","0",,,2180,141.8182,2107,1318,789,147.2727,158.1818,120.6061,6137,3967,2170,454.5454,436.9697,414.5454,106,0,106,61.81818,11.51515,61.81818,620,526,94,103.6364,100.6061,49.69697,1606,1051,555,274.5454,197.5758,222.4242,3642,2301,1341,400,356.3636,320
"ACSSF","ca","140","00",,,,"06","037",,,"403901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403901","Census Tract 4039.01",,,"Census Tract 4039.01, Los Angeles County, California","06037403901","1257911","0",,,901,43.0303,860,556,304,48.48485,58.78788,45.45454,2913,1643,1270,147.8788,183.0303,198.1818,155,132,23,89.09091,86.06061,20,223,166,57,61.81818,54.54546,30.90909,1291,628,663,211.5152,128.4848,182.4242,998,557,441,138.1818,114.5455,129.0909
"ACSSF","ca","140","00",,,,"06","037",,,"403902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037403902","Census Tract 4039.02",,,"Census Tract 4039.02, Los Angeles County, California","06037403902","2113034","0",,,1533,120.6061,1490,1020,470,123.6364,118.7879,84.24242,4720,3368,1352,477.5757,589.697,275.7576,91,0,91,63.0303,11.51515,63.0303,633,387,246,166.6667,144.2424,121.8182,1875,1415,460,430.303,412.7273,171.5152,2069,1520,549,280.606,313.9394,205.4545
"ACSSF","ca","140","00",,,,"06","037",,,"404000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404000","Census Tract 4040",,,"Census Tract 4040, Los Angeles County, California","06037404000","1317438","3901",,,1380,84.84849,1380,858,522,84.84849,96.36364,58.78788,4483,3041,1442,433.9394,425.4546,224.2424,77,29,48,38.78788,26.06061,30.30303,574,532,42,268.4849,266.0606,29.69697,850,672,178,156.3636,147.2727,83.0303,2736,1808,928,355.7576,332.1212,246.6667
"ACSSF","ca","140","00",,,,"06","037",,,"404100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404100","Census Tract 4041",,,"Census Tract 4041, Los Angeles County, California","06037404100","1348804","0",,,1475,80,1475,1005,470,80,113.9394,110.9091,6294,3880,2414,420,509.697,579.3939,0,0,0,11.51515,11.51515,11.51515,764,444,320,260,180.6061,208.4848,417,252,165,159.3939,126.0606,115.1515,4981,3052,1929,493.3333,520,515.7576
"ACSSF","ca","140","00",,,,"06","037",,,"404201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404201","Census Tract 4042.01",,,"Census Tract 4042.01, Los Angeles County, California","06037404201","927530","0",,,1104,47.87879,1062,556,506,61.21212,68.48485,61.81818,3520,2074,1446,259.394,278.7879,224.8485,80,59,21,59.39394,55.15152,20,374,282,92,85.45454,106.0606,62.42424,475,225,250,143.6364,81.21212,114.5455,2620,1537,1083,258.1818,262.4243,236.3636
"ACSSF","ca","140","00",,,,"06","037",,,"404203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404203","Census Tract 4042.03",,,"Census Tract 4042.03, Los Angeles County, California","06037404203","644916","0",,,932,70.90909,912,442,470,70.90909,58.18182,49.69697,3360,2003,1357,335.1515,320,177.5758,88,7,81,44.84848,7.878788,42.42424,387,210,177,90.90909,69.69697,72.12122,359,131,228,77.57576,52.72727,67.27273,2503,1608,895,348.4849,326.6667,190.9091
"ACSSF","ca","140","00",,,,"06","037",,,"404301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404301","Census Tract 4043.01",,,"Census Tract 4043.01, Los Angeles County, California","06037404301","1107477","0",,,1644,113.9394,1582,407,1175,108.4848,67.27273,120.6061,6254,1757,4497,561.8182,338.7879,620.6061,243,0,243,113.3333,11.51515,113.3333,79,24,55,53.33333,23.63636,47.87879,301,83,218,89.09091,51.51515,76.36364,5449,1638,3811,536.9697,329.697,598.7879
"ACSSF","ca","140","00",,,,"06","037",,,"404302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404302","Census Tract 4043.02",,,"Census Tract 4043.02, Los Angeles County, California","06037404302","615758","0",,,672,58.78788,643,387,256,69.09091,63.0303,51.51515,2412,1374,1038,196.3636,203.6364,241.2121,135,8,127,110.9091,7.272727,112.1212,57,37,20,23.0303,18.78788,15.15152,420,318,102,141.8182,126.0606,77.57576,1768,996,772,159.3939,174.5455,215.1515
"ACSSF","ca","140","00",,,,"06","037",,,"404401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404401","Census Tract 4044.01",,,"Census Tract 4044.01, Los Angeles County, California","06037404401","1450508","0",,,1141,84.24242,1103,592,511,87.87878,89.09091,63.63636,3902,1985,1917,362.4243,344.2424,334.5454,19,0,19,18.18182,8.484848,18.18182,126,53,73,59.39394,29.09091,56.9697,656,488,168,166.0606,143.6364,89.69697,3089,1444,1645,361.2121,327.2727,361.2121
"ACSSF","ca","140","00",,,,"06","037",,,"404402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404402","Census Tract 4044.02",,,"Census Tract 4044.02, Los Angeles County, California","06037404402","3346362","19831",,,1270,100,1207,834,373,95.15151,98.78788,59.39394,4555,3277,1278,379.394,400.606,232.1212,0,0,0,8.484848,8.484848,8.484848,427,314,113,81.21212,100,69.69697,294,265,29,116.9697,116.3636,30.30303,3497,2454,1043,436.3636,467.8788,205.4545
"ACSSF","ca","140","00",,,,"06","037",,,"404501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404501","Census Tract 4045.01",,,"Census Tract 4045.01, Los Angeles County, California","06037404501","805206","0",,,758,60,758,398,360,60,53.33333,49.69697,2721,1524,1197,293.3333,248.4848,268.4849,60,60,0,44.84848,44.84848,8.484848,175,139,36,68.48485,61.81818,32.12121,80,60,20,30.90909,29.69697,10.90909,2366,1239,1127,292.1212,233.3333,268.4849
"ACSSF","ca","140","00",,,,"06","037",,,"404503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404503","Census Tract 4045.03",,,"Census Tract 4045.03, Los Angeles County, California","06037404503","656776","0",,,894,60,853,652,201,65.45454,71.51515,43.0303,2962,2248,714,229.697,265.4546,159.3939,177,177,0,147.8788,147.8788,8.484848,443,354,89,86.06061,84.24242,55.75758,194,132,62,70.90909,68.48485,39.39394,1982,1530,452,185.4545,213.9394,124.2424
"ACSSF","ca","140","00",,,,"06","037",,,"404504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404504","Census Tract 4045.04",,,"Census Tract 4045.04, Los Angeles County, California","06037404504","672303","0",,,1467,121.2121,1443,512,931,121.8182,65.45454,136.3636,4844,1641,3203,483.0303,224.8485,513.9394,176,0,176,106.6667,8.484848,106.6667,892,268,624,292.7273,84.84849,289.697,202,115,87,69.09091,54.54546,55.15152,3575,1258,2317,404.2424,207.2727,438.7879
"ACSSF","ca","140","00",,,,"06","037",,,"404600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404600","Census Tract 4046",,,"Census Tract 4046, Los Angeles County, California","06037404600","22853908","2037701",,,431,29.09091,423,347,76,29.09091,29.69697,16.36364,1352,1098,254,112.1212,111.5152,69.69697,0,0,0,8.484848,8.484848,8.484848,15,12,3,11.51515,10.90909,3.030303,48,41,7,20,19.39394,4.848485,1269,1027,242,118.1818,116.9697,70.30303
"ACSSF","ca","140","00",,,,"06","037",,,"404701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404701","Census Tract 4047.01",,,"Census Tract 4047.01, Los Angeles County, California","06037404701","1544165","163056",,,1388,80,1388,871,517,80,75.75758,89.69697,5728,3597,2131,407.2727,410.303,391.5151,0,0,0,11.51515,11.51515,11.51515,1057,894,163,119.3939,113.9394,111.5152,96,0,96,92.12122,11.51515,92.12122,4382,2655,1727,392.7273,387.2727,343.0303
"ACSSF","ca","140","00",,,,"06","037",,,"404702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404702","Census Tract 4047.02",,,"Census Tract 4047.02, Los Angeles County, California","06037404702","1156276","0",,,1402,53.33333,1394,745,649,53.33333,80.60606,68.48485,4790,2236,2554,272.7273,271.5151,270.303,36,0,36,37.57576,8.484848,37.57576,1466,980,486,239.3939,161.2121,189.0909,183,8,175,90.30303,7.878788,90.30303,3075,1218,1857,338.7879,198.7879,297.5757
"ACSSF","ca","140","00",,,,"06","037",,,"404703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404703","Census Tract 4047.03",,,"Census Tract 4047.03, Los Angeles County, California","06037404703","1206056","78946",,,754,44.84848,719,313,406,46.06061,44.24242,37.57576,3209,1569,1640,278.1818,255.7576,170.303,54,0,54,40,8.484848,40,587,477,110,194.5455,186.0606,57.57576,60,34,26,25.45455,15.15152,22.42424,2496,1058,1438,264.8485,210.9091,185.4545
"ACSSF","ca","140","00",,,,"06","037",,,"404804",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404804","Census Tract 4048.04",,,"Census Tract 4048.04, Los Angeles County, California","06037404804","947325","0",,,1097,54.54546,1069,527,542,61.81818,61.81818,73.93939,4206,2184,2022,336.9697,269.0909,347.2727,20,0,20,17.57576,8.484848,17.57576,803,599,204,171.5152,151.5152,70.30303,233,233,0,129.0909,129.0909,8.484848,3170,1352,1818,339.394,250.9091,342.4243
"ACSSF","ca","140","00",,,,"06","037",,,"404805",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404805","Census Tract 4048.05",,,"Census Tract 4048.05, Los Angeles County, California","06037404805","448710","0",,,766,44.84848,762,336,426,46.06061,38.18182,52.72727,2922,1210,1712,326.6667,226.6667,292.7273,0,0,0,8.484848,8.484848,8.484848,769,667,102,202.4242,204.8485,44.24242,99,93,6,65.45454,65.45454,6.060606,2030,450,1580,306.0606,105.4545,289.0909
"ACSSF","ca","140","00",,,,"06","037",,,"404806",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404806","Census Tract 4048.06",,,"Census Tract 4048.06, Los Angeles County, California","06037404806","1513072","16401",,,1536,85.45454,1517,822,695,85.45454,82.42424,75.15151,5597,2910,2687,473.9394,326.0606,430.9091,57,57,0,51.51515,51.51515,11.51515,1088,944,144,173.3333,163.0303,85.45454,166,155,11,95.75758,95.15151,10.90909,4278,1746,2532,471.5151,278.1818,423.0303
"ACSSF","ca","140","00",,,,"06","037",,,"404901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404901","Census Tract 4049.01",,,"Census Tract 4049.01, Los Angeles County, California","06037404901","1141674","169",,,1335,84.24242,1311,845,466,89.09091,85.45454,82.42424,5344,3402,1942,578.7879,392.1212,500,0,0,0,11.51515,11.51515,11.51515,1204,1183,21,328.4849,327.8788,20.60606,56,56,0,49.09091,49.09091,11.51515,3891,1970,1921,529.697,311.5151,501.2121
"ACSSF","ca","140","00",,,,"06","037",,,"404902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404902","Census Tract 4049.02",,,"Census Tract 4049.02, Los Angeles County, California","06037404902","691898","0",,,873,40,864,670,194,40,49.09091,37.57576,3329,2519,810,229.0909,233.3333,169.697,0,0,0,8.484848,8.484848,8.484848,1093,916,177,98.18182,115.7576,63.0303,113,59,54,44.84848,27.27273,35.75758,2123,1544,579,234.5455,204.2424,157.5758
"ACSSF","ca","140","00",,,,"06","037",,,"404903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037404903","Census Tract 4049.03",,,"Census Tract 4049.03, Los Angeles County, California","06037404903","545369","0",,,639,26.06061,639,441,198,26.06061,41.21212,32.72727,2677,1747,930,168.4848,181.2121,186.6667,37,37,0,33.33333,33.33333,8.484848,779,602,177,100.6061,98.18182,70.30303,58,27,31,26.66667,18.18182,20.60606,1803,1081,722,163.0303,167.8788,183.0303
"ACSSF","ca","140","00",,,,"06","037",,,"405001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405001","Census Tract 4050.01",,,"Census Tract 4050.01, Los Angeles County, California","06037405001","1677531","26529",,,1388,75.75758,1388,1063,325,75.75758,57.57576,87.87878,5354,4019,1335,336.9697,299.394,398.1818,90,0,90,80.60606,11.51515,80.60606,920,642,278,290.9091,101.8182,272.1212,167,167,0,106.0606,106.0606,11.51515,4059,3137,922,261.2121,284.8485,307.2727
"ACSSF","ca","140","00",,,,"06","037",,,"405002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405002","Census Tract 4050.02",,,"Census Tract 4050.02, Los Angeles County, California","06037405002","885073","0",,,761,55.75758,751,500,251,56.9697,55.75758,64.24242,3271,2251,1020,322.4243,298.1818,306.0606,0,0,0,8.484848,8.484848,8.484848,382,309,73,62.42424,69.09091,41.81818,25,25,0,16.36364,16.36364,8.484848,2830,1898,932,320,278.1818,297.5757
"ACSSF","ca","140","00",,,,"06","037",,,"405101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405101","Census Tract 4051.01",,,"Census Tract 4051.01, Los Angeles County, California","06037405101","1121229","0",,,1294,121.8182,1285,919,366,121.8182,114.5455,89.69697,5259,3807,1452,570.9091,510.303,483.0303,0,0,0,11.51515,11.51515,11.51515,1615,1047,568,470.9091,241.2121,395.7576,77,77,0,62.42424,62.42424,11.51515,3325,2657,668,446.6667,495.7576,246.0606
"ACSSF","ca","140","00",,,,"06","037",,,"405102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405102","Census Tract 4051.02",,,"Census Tract 4051.02, Los Angeles County, California","06037405102","961817","0",,,1494,80,1474,680,794,83.0303,72.72727,97.57576,4803,2389,2414,357.5757,315.7576,343.6364,135,53,82,81.81818,36.36364,72.72727,1286,863,423,207.2727,143.0303,171.5152,51,27,24,25.45455,18.78788,18.18182,3331,1446,1885,333.9394,255.1515,314.5454
"ACSSF","ca","140","00",,,,"06","037",,,"405201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405201","Census Tract 4052.01",,,"Census Tract 4052.01, Los Angeles County, California","06037405201","1355854","1874",,,1509,91.51515,1484,787,697,92.72727,104.8485,77.57576,5416,3123,2293,403.6364,423.6364,311.5151,16,9,7,10.30303,7.878788,6.666667,876,786,90,126.6667,113.9394,56.36364,148,103,45,74.54546,55.15152,44.84848,4346,2164,2182,409.697,406.6667,307.2727
"ACSSF","ca","140","00",,,,"06","037",,,"405202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405202","Census Tract 4052.02",,,"Census Tract 4052.02, Los Angeles County, California","06037405202","953267","0",,,1217,56.9697,1110,625,485,65.45454,67.87878,72.12122,4195,1953,2242,452.7273,280,491.5151,5,0,5,4.848485,8.484848,4.848485,964,712,252,146.6667,135.1515,121.8182,56,34,22,30.90909,22.42424,21.81818,3159,1196,1963,459.394,229.0909,474.5454
"ACSSF","ca","140","00",,,,"06","037",,,"405203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405203","Census Tract 4052.03",,,"Census Tract 4052.03, Los Angeles County, California","06037405203","719185","0",,,741,26.06061,724,472,252,29.69697,43.0303,41.81818,2973,1850,1123,190.9091,189.0909,214.5455,5,5,0,5.454545,5.454545,8.484848,688,632,56,153.3333,158.1818,29.69697,270,162,108,113.9394,95.75758,50.30303,2037,1078,959,215.7576,117.5758,210.303
"ACSSF","ca","140","00",,,,"06","037",,,"405301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405301","Census Tract 4053.01",,,"Census Tract 4053.01, Los Angeles County, California","06037405301","825367","0",,,1000,57.57576,945,432,513,55.15152,46.06061,61.21212,2966,1782,1184,212.7273,208.4848,184.8485,0,0,0,8.484848,8.484848,8.484848,758,661,97,182.4242,184.2424,49.69697,433,248,185,120.6061,104.2424,64.24242,1794,873,921,186.0606,176.9697,188.4848
"ACSSF","ca","140","00",,,,"06","037",,,"405302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405302","Census Tract 4053.02",,,"Census Tract 4053.02, Los Angeles County, California","06037405302","1795072","0",,,1629,87.87878,1597,893,704,93.33334,84.84849,88.48485,5670,3168,2502,477.5757,461.2121,385.4546,186,143,43,89.69697,80.60606,41.21212,1077,905,172,188.4848,167.2727,86.66666,590,397,193,148.4848,113.9394,108.4848,3860,1723,2137,460.606,401.2121,373.9394
"ACSSF","ca","140","00",,,,"06","037",,,"405400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405400","Census Tract 4054",,,"Census Tract 4054, Los Angeles County, California","06037405400","1328886","0",,,1276,109.697,1248,1012,236,111.5152,72.12122,96.36364,4963,4233,730,415.1515,376.3636,275.1515,135,129,6,111.5152,110.9091,7.878788,724,633,91,212.1212,192.7273,64.24242,443,443,0,153.3333,153.3333,11.51515,3491,2858,633,394.5454,321.8182,275.7576
"ACSSF","ca","140","00",,,,"06","037",,,"405500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405500","Census Tract 4055",,,"Census Tract 4055, Los Angeles County, California","06037405500","1864881","0",,,1897,103.6364,1791,1267,524,101.8182,116.3636,76.9697,6200,4481,1719,515.1515,553.3333,264.8485,114,0,114,92.12122,11.51515,92.12122,1291,1123,168,335.7576,328.4849,73.93939,714,370,344,150.303,114.5455,128.4848,4036,2839,1197,424.2424,432.7273,257.5757
"ACSSF","ca","140","00",,,,"06","037",,,"405600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405600","Census Tract 4056",,,"Census Tract 4056, Los Angeles County, California","06037405600","2100911","0",,,1761,120,1727,1164,563,118.1818,91.51515,134.5455,5735,4154,1581,434.5454,533.3333,271.5151,176,176,0,114.5455,114.5455,11.51515,1430,1217,213,176.9697,178.1818,89.69697,550,537,13,105.4545,105.4545,12.72727,3554,2199,1355,406.6667,501.2121,247.8788
"ACSSF","ca","140","00",,,,"06","037",,,"405701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405701","Census Tract 4057.01",,,"Census Tract 4057.01, Los Angeles County, California","06037405701","1043909","0",,,1082,63.0303,1048,604,444,70.90909,76.9697,63.63636,3637,2172,1465,333.3333,253.3333,304.2424,148,148,0,143.6364,143.6364,8.484848,917,580,337,350.9091,166.0606,308.4849,321,284,37,97.57576,89.69697,26.66667,2203,1112,1091,256.3636,232.7273,170.9091
"ACSSF","ca","140","00",,,,"06","037",,,"405702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405702","Census Tract 4057.02",,,"Census Tract 4057.02, Los Angeles County, California","06037405702","1376777","0",,,1560,110.9091,1476,989,487,108.4848,112.1212,95.15151,5102,3507,1595,480,523.6364,349.0909,131,23,108,67.87878,23.63636,63.63636,1088,738,350,232.7273,160.6061,187.8788,618,550,68,179.3939,181.8182,44.24242,3248,2179,1069,533.9394,523.0303,306.6667
"ACSSF","ca","140","00",,,,"06","037",,,"405800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405800","Census Tract 4058",,,"Census Tract 4058, Los Angeles County, California","06037405800","1895342","0",,,1699,123.0303,1650,1204,446,136.3636,138.7879,70.30303,5511,4165,1346,533.3333,467.8788,327.8788,225,209,16,86.06061,84.24242,15.75758,899,784,115,302.4243,302.4243,55.15152,840,726,114,209.697,185.4545,87.27273,3512,2373,1139,413.3333,357.5757,320.606
"ACSSF","ca","140","00",,,,"06","037",,,"405900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037405900","Census Tract 4059",,,"Census Tract 4059, Los Angeles County, California","06037405900","1320369","0",,,1356,87.87878,1270,914,356,107.2727,107.8788,72.12122,4199,2905,1294,389.0909,382.4243,332.7273,78,26,52,59.39394,25.45455,50.30303,570,461,109,130.9091,113.9394,69.09091,486,486,0,84.84849,84.84849,8.484848,3029,1896,1133,361.2121,348.4849,331.5151
"ACSSF","ca","140","00",,,,"06","037",,,"406000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037406000","Census Tract 4060",,,"Census Tract 4060, Los Angeles County, California","06037406000","1909855","0",,,1620,98.18182,1537,1149,388,107.8788,107.8788,75.15151,5153,3615,1538,429.697,310.9091,416.3636,205,205,0,168.4848,168.4848,11.51515,584,516,68,130.303,133.9394,41.21212,900,644,256,158.1818,148.4848,93.93939,3353,2223,1130,389.697,222.4242,392.7273
"ACSSF","ca","140","00",,,,"06","037",,,"406101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037406101","Census Tract 4061.01",,,"Census Tract 4061.01, Los Angeles County, California","06037406101","1388112","0",,,1267,92.12122,1212,656,556,96.36364,63.63636,103.6364,3130,1896,1234,330.303,167.8788,341.2121,52,0,52,41.81818,8.484848,41.81818,386,357,29,63.63636,66.66666,30.30303,631,312,319,104.2424,73.93939,88.48485,2032,1198,834,324.2424,145.4545,332.1212
"ACSSF","ca","140","00",,,,"06","037",,,"406103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,"1400000US06037406103","Census Tract 4061.03",,,"Census Tract 4061.03, Los Angeles County, California","06037406103","2209499","0",,,2821,152.1212,2715,889,1826,178.7879,84.24242,177.5758,7834,3107,4727,602.4243,303.6364,658.7879,589,33,556,233.3333,31.51515,230.9091,919,546,373,187.8788,93.93939,161.8182,1989,721,1268,580.6061,143.0303,570.303,4226,1787,2439,385.4546,298.7879,438.7879
